,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
0,147761049,20190415,,,804-017426,07171330+7046486,,J071713.29+704648.6,1109748635083169024,60377831,,STAR,tmgaia2,109.305484280434,70.7802026753186,tmgaia2,-7.67296,0.0229429,-3.16306,0.0305458,gaia2,1.27558,0.0209317,gaia2,144.59523094147,27.6106138217578,99.3546280971102,47.9672230697714,13.832,0.135,13.26,0.057,,,,,,,,,,,12.069,0.021,11.778,0.019,11.719,0.02,AAA-222-111-000-0-0,,11.675,0.023,11.709,0.022,10.956,0.174,8.556,,13.1601,0.000355,12.72,0.0082,rered,gaia2,5873.0,124.025,4.07795,0.0772187,,,1.55851,0.0763267,1.06,0.132959,0.28001,0.0592089,DWARF,2.6034925,0.12302275,766.601,12.394,0.0375529,0.008133725,90,0.007350918,,,0.000252755475,0.0107769,0.00549055,panstarrs,0.140195,0.125723,0.0725367,0.0801166,0.0473271,0.0710906,0.0661469,0.0882906,0.0991905,0.146855,12.197,12.591,bj2018,141.565,106.485,dered,13.4984,0.001562,12.659,0.00102,1,,ucac4,apassdr9,,0.436351971493929,0.473797361470736,109.30538392483,70.7801890566153,0.0109174723522155,0.0178791171096697,1,0,123556390
0,141616639,20190415,,,857-005853,07151632+8113173,,J071516.31+811316.0,1142565552479008640,60967768,,STAR,tmgaia2,108.817955735709,81.2214456570604,tmgaia2,2.30635,0.0236941,-107.544,0.0294406,gaia2,9.28808,0.0158252,gaia2,132.802857302938,27.6935291397809,95.3501965361609,58.1325928112909,15.106,0.112,13.485,0.114,,,,,,,,,,,11.14,0.021,10.502,0.019,10.32,0.019,AAA-222-111-000-0-0,,10.241,0.023,10.233,0.02,10.083,0.05,9.226,0.393,13.1791,0.0003,12.3454,0.0061,rered,gaia2,4016.0,126.164,4.71634,0.114989,,,0.57523,0.0590954,0.628,0.0795975,3.29941,1.16962,DWARF,0.07754471,0.006306415,107.33,0.1835,0.00859367,0.003860105,80,0.0251264423,,,0.00150263135,0.00305201,0.0046682,panstarrs,0.0826462,0.0765487,0.0630251,0.0551658,1.03536,1.30388,0.140928,0.08905,0.00605004,0.00656279,0.183,0.184,bj2018,117.279,135.049,dered,14.0331,0.002042,12.2824,0.001175,1,,ucac4,apassdr9,,0.483920326351703,0.456543531296734,108.818020801772,81.2209826204029,0.0118730035957718,0.0139844889217392,1,0,123078784
0,141488193,20190415,,4367-01160-1,813-016327,07013709+7224538,,J070137.09+722453.7,1111639314047794944,60463892,,STAR,tmgaia2,105.404503821336,72.4149434783011,tmgaia2,3.35327,0.0417002,-3.19515,0.0582253,gaia2,3.10004,0.0322235,gaia2,142.646571845659,26.5267206304126,97.0770403360291,49.3539706641621,12.02,0.151,11.441,0.01,,,,,,,,,,,10.538,0.023,10.308,0.023,10.245,0.016,AAA-222-111-000-0-0,,10.206,0.022,10.249,0.02,10.277,0.051,8.921,,11.4122,0.000533,11.0383,0.0061,rered,gaia2,6433.0,138.442,4.35914,0.0876373,,,1.24863,0.0566909,1.3,0.202365,0.667794,0.15777,DWARF,2.40556073,0.117951,319.632,3.317,0.0676432,0.008156395,79,0.008094381,,,0.0009515464,0.0105928,0.00571999,panstarrs,0.141305,0.263424,0.034507,0.0788749,0.114198,0.201342,0.0673915,0.107883,0.152212,0.08369,3.283,3.351,bj2018,119.539,157.345,dered,11.7023,0.001007,10.9905,0.000609,1,,tycho2v3,tycho2b3,,0.801285691495803,0.902949051103504,105.404551609067,72.4149297214109,0.0194726282294084,0.028721213015732,1,0,119168055
0,137420801,20190415,,,861-005629,08330283+8201295,1237671685320998950,J083302.75+820129.2,1145519527905463168,61113530,,STAR,tmgaia2,128.261880294865,82.0248864519085,tmgaia2,-13.0149,0.0458146,-28.9789,0.0441499,gaia2,3.20892,0.0273869,gaia2,131.278452293917,30.3010297037964,99.8686567544896,59.9141283003274,13.786,0.064,12.924,0.057,15.3998,0.00486208,13.8871,0.00338348,13.9867,0.00914891,14.7971,0.0117018,12.7026,0.00473683,11.558,0.021,11.155,0.017,11.067,0.019,AAA-222-111-000-0-0,,11.03,0.023,11.08,0.02,11.005,0.102,8.897,,12.8057,0.000234,12.2769,0.0061,rered,gaia2,5275.0,130.648,4.46376,0.0872573,,,0.923079,0.0553643,0.904,0.112261,1.14935,0.279665,DWARF,0.5943778,0.01841215,308.87,2.633,0.0213154,0.004701485,55,0.3334634,,,0.00075596344,0.00592981,0.00347316,panstarrs,0.114084,0.110438,0.0476784,0.0630502,0.182903,0.376428,0.105843,0.0686716,0.0202486,0.0165757,2.611,2.655,bj2018,123.998,137.297,dered,13.2475,0.00133,12.2257,0.000855,1,,ucac4,apassdr9,,0.941395378998898,0.684748098991786,128.261476408616,82.0247616818392,0.0234435305799885,0.0241117160932661,1,0,134299930
0,123357034,20190415,,,682-063136,18460652+4614546,,J184606.53+461454.7,2119155349385688576,,9568859,STAR,tmgaia2,281.527208844036,46.2485118581104,tmgaia2,10.703,0.0449454,12.602,0.0434342,gaia2,7.64672,0.025429,gaia2,75.5240045857409,20.1017057626953,292.45665364072,68.7909532083928,14.952,0.06,12.895,0.103,,,,,,,,,,,10.801,0.021,10.232,0.021,10.092,0.011,AAA-222-111-000-0-0,,10.032,0.023,10.1,0.021,10.008,0.04,8.976,0.326,12.5696,0.00042,11.8417,0.0061,rered,spect,4279.0,107.403,4.51034,0.0928153,-0.004,0.033,0.752625,0.0585478,0.669,0.0845173,1.56925,0.440984,DWARF,0.171088472,0.009605425,130.284,0.435,0.00668987,0.00244521,203,0.07599134,,,0.00167634292,0.00163423,0.00325619,panstarrs,0.0945111,0.0745235,0.0422769,0.0748186,0.342249,0.539719,0.0760465,0.109584,0.0106156,0.00859525,0.434,0.436,bj2018,140.238,74.5677,spect,13.2646,0.002485,11.7857,0.001405,1,,ucac4,bpbj,,0.757809963111066,0.67375407055085,281.527275482129,46.2485661167413,0.021096701470979,0.026566520995982,1,0,216244604
0,71396541,20190415,,4361-00395-1,795-018289,07441670+6849343,,J074416.72+684934.4,1096596139551274496,59925004,,STAR,tmgaia2,116.069600762551,68.8261963741575,tmgaia2,10.1681,0.0768865,14.4252,0.110948,gaia2,6.7048,0.0607023,gaia2,146.865546471493,29.911475977197,103.355399015479,46.5923726137314,12.605,0.211,11.627,0.017,,,,,,,,,,,9.899,0.023,9.372,0.021,9.274,0.014,AAA-222-111-000-0-0,,9.205,0.023,9.278,0.019,9.327,0.062,7.703,,11.3527,0.000526,10.7386,0.0061,rered,gaia2,4812.0,125.275,4.26458,0.0928515,,,1.07774,0.0738693,0.779,0.0933317,0.622295,0.173845,DWARF,0.561079443,0.02214275,148.525,1.349,0.0107585,0.004065195,72,0.0347699933,,,0.00140568137,0.00297579,0.0051546,panstarrs,0.0869009,0.0997625,0.0542573,0.0934814,0.17069,0.176999,0.104455,0.0812479,0.0206331,0.0236524,1.337,1.361,bj2018,133.774,116.777,dered,11.8998,0.001677,10.6901,0.001572,1,,tycho2v3,tycho2b3,,1.44491008026333,1.72056172657962,116.069721968338,68.8262584827011,0.0316888242373134,0.0546369960251705,1,0,128888932
0,47937361,20190415,,,691-061566,18435071+4808028,,J184350.70+480802.9,2119836947813368832,54428627,10775289,STAR,tmgaia2,280.961291013462,48.1341062901974,tmgaia2,-14.0556,0.0231523,-7.82461,0.0237819,gaia2,2.40351,0.0122352,gaia2,77.3101962216551,21.0541171324872,292.59616257256,70.7147449304457,14.011,-0.008,13.354,0.126,,,,,,,,,,,12.037,0.022,11.653,0.019,11.563,0.019,AAA-222-121-0c0-0-0,,11.473,0.023,11.504,0.02,11.382,0.113,9.431,,13.3951,0.001937,12.8667,0.0066,rered,gaia2,5263.0,129.557,4.44866,0.0844834,,,0.937182,0.0548442,0.9,0.111664,1.09338,0.267785,DWARF,0.607122,0.0162884,411.113,2.0835,0.0174573,0.002851905,172,0.07970629,,,0.00071206,0.00224082,0.00346299,panstarrs,0.097468,0.125861,0.0467945,0.062894,0.214244,0.321326,0.0858276,0.0831392,0.0148134,0.0177634,2.073,2.094,bj2018,117.927,141.186,dered,13.8269,0.007811,12.8054,0.005899,1,,ucac4,apassdr9,,0.393172453321049,0.368808786499147,280.961200336011,48.1340726009399,0.0106976584083765,0.0118161787677248,1,0,213842357
0,335655755,20190415,,,844-011780,14270370+7845461,,J142703.72+784546.0,1714586541252422656,60707748,,STAR,tmgaia2,216.765308107302,78.7628600502329,tmgaia2,14.5355,0.0746015,-29.7536,0.0513716,gaia2,1.70098,0.0259235,gaia2,117.235734594107,37.2861455449678,118.870267147325,71.1360159469673,13.063,0.042,12.391,0.034,,,,,,,,,,,11.227,0.023,10.917,0.028,10.906,0.023,AAA-222-111-000-0-0,,10.856,0.023,10.896,0.02,10.749,0.061,8.89,,12.3223,0.000273,11.8921,0.0067,rered,gaia2,5887.0,123.936,4.00964,0.0776121,,,1.69397,0.0847436,1.07,0.132882,0.220123,0.0477961,DWARF,3.10515666,0.128234,578.129,8.731,0.0255092,0.00464683,44,0.02945483,,,0.000518830959,0.00485017,0.00444349,panstarrs,0.115954,0.149809,0.103264,0.0662231,0.039682,0.0559103,0.0760335,0.0791908,0.135773,0.120695,8.601,8.861,bj2018,128.234,119.638,dered,12.6416,0.002117,11.8222,0.002312,1,,ucac4,apassdr9,,1.49639221558015,0.796549599923634,216.765629261624,78.7627319446319,0.0339669216089826,0.0214847863024358,1,0,151642259
0,468396217,20190415,,,800-013391,05002513+6949145,,J050025.11+694914.7,496393873191157248,59743677,,STAR,tmgaia2,75.1046450918844,69.8207397661986,tmgaia2,-4.04762,2.22014,-0.0308361,2.22014,hsoy,,,,141.50300503715,16.5602752282236,82.5620052716476,46.7657710714183,14.005,0.173,13.454,0.103,,,,,,,,,,,12.261,0.026,12.008,0.03,11.914,0.024,AAA-222-111-000-0-0,,11.876,0.024,11.888,0.023,11.48,0.314,8.603,,13.3927,0.001674,12.9532,0.0062,gbprp,splin,,,,,,,,,,,,,DWARF,,,708.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6945,0.001817,12.856,0.000979,0,,ucac4,apassdr9,,41.9675902181802,34.4124488960018,75.1045945720254,69.8207396334393,0.118014603752009,0.138545700172749,0,0,72857371
0,420803693,20190415,,4519-01304-1,850-005526,04420168+7959151,,J044201.54+795915.0,556634775245257984,60896347,,STAR,tmgaia2,70.5070548145603,79.9875448606594,tmgaia2,-36.4159,0.0341991,-3.63992,0.054026,gaia2,4.34582,0.0212877,gaia2,132.013500251428,21.4836895932371,83.8912797942784,56.9625532316715,12.095,0.227,11.663,0.016,,,,,,,,,,,10.661,0.026,10.362,0.032,10.296,0.019,AAA-222-111-000-0-0,,10.225,0.023,10.272,0.021,10.229,0.056,9.043,0.535,11.6185,0.000256,11.2063,0.006,rered,gaia2,5987.0,131.706,4.58234,0.0795717,,,0.889108,0.0419548,1.102,0.14026,1.5679,0.344808,DWARF,0.9150413,0.03624035,228.59,1.121,0.0216234,0.00902151,120,0.06765735,,,0.00156655628,0.00651332,0.0115297,panstarrs,0.155213,0.125307,0.0444754,0.0394342,0.303402,0.386214,0.0686555,0.0904879,0.0336769,0.0388038,1.116,1.126,bj2018,123.086,140.326,dered,11.9363,0.000727,11.1524,0.00058,1,,tycho2v3,tycho2b3,,0.692130864407428,0.837630749271971,70.5061530047767,79.9875291899966,0.0172821461204841,0.0195317105477928,1,0,66354203
0,288471040,20190415,,4574-00108-1,841-014921,18055835+7802570,1237663272553021479,J180558.35+780257.3,2269796349427541888,60722797,,STAR,tmgaia2,271.49310303792,78.0491709259627,tmgaia2,1.26325,0.0437847,28.0054,0.0619917,gaia2,2.34381,0.0255946,gaia2,109.530999851931,28.8436582034184,88.448691249896,78.503505116502,11.564,0.12,11.018,0.008,14.369,0.00528655,11.3494,0.000912312,10.9835,0.000949219,10.8925,0.00108043,30.0,50.0,10.074,0.021,9.82,0.018,9.773,0.019,AAA-222-111-000-0-0,,9.734,0.023,9.765,0.021,9.689,0.031,9.61,0.523,10.97,0.000448,10.5893,0.0088,rered,gaia2,6259.0,132.142,3.89881,0.0851078,,,2.05498,0.0922664,1.22,0.172811,0.140585,0.0315633,DWARF,5.83885527,0.2735575,421.5,4.582,0.037438,0.00948912,80,0.0268359873,,,0.00198802236,0.00793364,0.0110446,panstarrs,0.15489,0.190733,0.0907171,0.0938156,0.0346572,0.0284695,0.0904039,0.0798117,0.345093,0.202022,4.533,4.631,bj2018,177.332,86.9527,dered,11.264,0.001231,10.5408,0.000709,1,,tycho2v3,tycho2b3,,0.873948271591132,0.961352013970497,271.49312930409,78.0492915047684,0.0253557803475372,0.0303964391715122,1,0,183970101
0,420680343,20190415,,4506-00346-1,861-001149,01213767+8210076,,J012137.75+821007.6,566296454500183296,60944173,,STAR,tmgaia2,20.4070584468235,82.1687991293564,tmgaia2,11.096,0.0386975,-3.6567,0.0334201,gaia2,1.61411,0.0198294,gaia2,124.018879060954,19.3608438280178,73.733325852399,62.8766302765763,13.626,0.532,13.008,0.037,,,,,,,,,,,11.659,0.021,11.403,0.03,11.348,0.026,AAA-222-111-000-0-0,,11.277,0.023,11.294,0.021,11.154,0.122,9.095,,12.6154,0.000176,12.1943,0.0112,rered,gaia2,6357.0,144.498,4.18829,0.0893169,,,1.49649,0.0707538,1.26,0.193829,0.375963,0.0904803,DWARF,3.294987,0.1806995,608.697,7.403,0.121334,0.01369115,136,0.0410421081,,,0.000423648016,0.0152374,0.0121449,panstarrs,0.150772,0.236886,0.055292,0.0862156,0.0717686,0.109192,0.0821832,0.0964505,0.171558,0.189841,7.315,7.491,bj2018,127.55,161.446,dered,12.9419,0.001057,12.1375,0.000629,1,,tycho2v3,tycho2b3,,0.796011019577292,0.518302877667867,20.4074090718988,82.1687833853761,0.01928034147701,0.0173754730982774,1,0,19134196
0,417646390,20190415,,4346-00736-1,802-013373,05102703+7023279,,J051027.06+702327.9,497750842338402560,60027976,,STAR,tmgaia2,77.6126242262185,70.391091644304,tmgaia2,19.859,0.0347206,-2.93635,0.0433323,gaia2,2.95656,0.0290173,gaia2,141.4995646307,17.5866142575171,83.916075518086,47.2133037413564,12.065,0.127,11.31,0.009,,,,,,,,,,,10.314,0.023,10.048,0.031,10.004,0.022,AAA-222-111-000-0-0,,9.957,0.023,9.999,0.021,9.93,0.093,7.899,,11.2468,0.00046,10.8557,0.0085,rered,gaia2,6244.0,129.236,4.18821,0.08621,,,1.46664,0.067397,1.21,0.180656,0.383546,0.0873349,DWARF,2.94572163,0.133853257,334.993,3.2815,0.0494855,0.00836501,177,0.120789506,,,0.000806508237,0.0115619,0.00516812,panstarrs,0.156756,0.204557,0.0745764,0.0602176,0.0605658,0.114104,0.0976186,0.0748013,0.169998,0.0977085,3.25,3.313,bj2018,138.717,119.754,dered,11.5505,0.000868,10.8069,0.000924,1,,tycho2v3,tycho2b3,,0.658788260440007,0.671964557518418,77.6128790072917,70.391079001865,0.0173023548376858,0.0205370619977803,1,0,75783616
0,257060897,20190415,,4417-01588-1,814-020478,15100767+7242372,,J151007.69+724237.1,1697129530714536320,60274061,,STAR,tmgaia2,227.53196052193,72.7103464394309,tmgaia2,13.2676,0.0393318,-7.81345,0.0352885,gaia2,1.94861,0.0196971,gaia2,110.033689487329,40.7617276993154,138.3198243563,74.4145730470672,12.582,0.284,11.814,0.02,,,,,,,,,,,10.696,0.021,10.446,0.017,10.387,0.017,AAA-222-111-000-0-0,,10.348,0.023,10.375,0.02,10.399,0.053,9.518,,11.6659,0.000163,11.2633,0.0065,rered,gaia2,6019.0,123.362,3.93219,0.0787702,,,1.88626,0.0869244,1.11,0.147552,0.165393,0.036039,DWARF,4.20723057,0.155301943,505.703,5.0755,0.0144901,0.00368225,43,0.0005874649,,,0.000853610341,0.00279302,0.00457148,panstarrs,0.159661,0.135442,0.0728709,0.100978,0.0226458,0.0494321,0.0940195,0.0635208,0.0941659,0.216438,5.025,5.126,bj2018,136.593,110.131,dered,11.9767,0.001179,11.2118,0.001199,1,,tycho2v3,tycho2b3,,0.757252901763178,0.547258278301634,227.532152728918,72.7103127982791,0.0201882910715511,0.0177067182618904,1,0,154159166
0,408729765,20190415,,,853-001854,01384101+8026001,,J013840.97+802600.0,565822156968529536,60910476,,STAR,tmgaia2,24.6708454075273,80.4333370078169,tmgaia2,-9.38244,0.0299153,2.24336,0.0252564,gaia2,1.60891,0.0150893,gaia2,124.978900030582,17.7498962493919,71.6713110611978,61.2979017063399,14.226,0.085,13.603,0.092,,,,,,,,,,,12.241,0.026,12.003,0.031,11.942,0.024,AAA-222-111-000-0-0,,11.87,0.023,11.886,0.022,12.022,0.24,9.23,,13.4278,0.000205,12.9551,0.0079,rered,gaia2,5999.0,128.924,4.35634,0.0802326,,,1.15751,0.0556356,1.11,0.14784,0.715723,0.161261,DWARF,1.56337166,0.06425625,610.592,5.668,0.11625,0.0070571,160,0.0276283268,,,0.0003936276,0.00434194,0.00977226,panstarrs,0.129346,0.166333,0.0620698,0.0492015,0.16685,0.155673,0.0827893,0.0776758,0.0590021,0.0695104,5.616,5.72,bj2018,166.532,91.3164,dered,13.7982,0.001035,12.8941,0.000812,1,,ucac4,apassdr9,,0.607380492071321,0.391671341669177,24.6706023399832,80.4333466668126,0.013439021974979,0.0124254021783215,1,0,22747349
0,400103802,20190415,,,821-013480,06275465+7400292,,J062754.68+740029.2,1114282814878271360,60517948,,STAR,tmgaia2,96.9777667383058,74.0081402453567,tmgaia2,6.91038,0.039934,-2.30124,0.0391012,gaia2,3.18671,0.0265525,gaia2,140.446253800148,24.4067383302075,93.0252830767594,50.6421361545333,13.48,0.133,12.75,0.057,,,,,,,,,,,11.445,0.021,11.07,0.029,11.018,0.025,AAA-222-111-000-0-0,,11.001,0.024,11.055,0.021,11.177,0.151,8.817,,12.6343,0.000332,12.1311,0.0061,rered,gaia2,5501.0,128.538,4.47931,0.0786579,,,0.936789,0.0490578,0.965,0.121235,1.17382,0.260659,DWARF,0.72401005,0.02851895,311.002,2.5875,0.0425903,0.01137729,95,0.006769698,,,0.0007212071,0.0146342,0.00812038,panstarrs,0.105592,0.136879,0.0446397,0.0534759,0.215753,0.305566,0.0644714,0.0928444,0.0217764,0.0352615,2.566,2.609,bj2018,136.806,120.269,dered,13.047,0.001391,12.0802,0.001067,1,,ucac4,apassdr9,,0.775366434742049,0.606451971829288,96.9778747344609,74.0081303372669,0.020902336492459,0.0215602928939159,1,0,106741770
0,400093775,20190415,,,807-014969,05514858+7117261,,J055148.58+711726.1,486260533510896640,60455535,,STAR,tmgaia2,87.9524465693792,71.2906283338212,tmgaia2,1.88076,0.0323811,-4.55592,0.036925,gaia2,1.39542,0.025376,gaia2,142.324343218515,21.0049503248039,89.0212853618348,47.8583030997271,13.769,0.151,13.056,0.057,,,,,,,,,,,11.978,0.023,11.748,0.03,11.649,0.027,AAA-222-111-000-0-0,,11.614,0.022,11.648,0.02,11.542,0.252,8.769,,12.9497,0.000336,12.5401,0.0079,rered,gaia2,6338.0,126.66,4.21269,0.0902661,,,1.44925,0.0666734,1.25,0.201965,0.410659,0.0985926,DWARF,3.05344081,0.1697375,702.211,12.61,0.0993881,0.00779872,123,0.5085957,,,0.000275979546,0.00524674,0.0103507,panstarrs,0.158973,0.244957,0.0709563,0.0623905,0.101835,0.0953503,0.0942594,0.0862728,0.159745,0.17973,12.388,12.832,bj2018,150.826,102.495,dered,13.2615,0.001362,12.4802,0.000775,1,,ucac4,apassdr9,,0.617850035121774,0.572617520676116,87.952471814163,71.2906087180561,0.0166672607486512,0.0179056158512548,1,0,91581997
0,39573090,20190415,,,627-054917,17353395+3516353,,J173533.93+351635.4,1336033075882022784,49934239,,STAR,tmgaia2,263.891417826067,35.2765103213108,tmgaia2,-4.33231,0.0227844,0.380185,0.0245793,gaia2,1.09372,0.0137376,gaia2,59.9091907832507,29.9671950423815,260.425761110495,58.5129408751019,13.911,0.074,13.173,0.08,,,,,,,,,,,12.082,0.02,11.788,0.022,11.716,0.02,AAA-222-111-000-0-0,,11.675,0.023,11.732,0.021,11.828,0.239,8.725,0.278,13.091,0.000295,12.6521,0.0066,rered,gaia2,5875.0,120.134,3.92207,0.0754474,,,1.86488,0.08599,1.06,0.135656,0.163437,0.0339106,DWARF,3.732754,0.14473,890.805,10.984,0.0360883,0.004018125,117,0.194872379,,,0.000222340561,0.00323126,0.00480499,panstarrs,0.120605,0.150707,0.0832417,0.0887382,0.0369344,0.0308868,0.0890818,0.0618131,0.137329,0.152131,10.851,11.117,bj2018,103.999,136.269,dered,13.4339,0.001643,12.5971,0.000783,1,,ucac4,apassdr9,,0.370723865930156,0.381172092831164,263.891394977481,35.2765119582206,0.0103384219293766,0.012126484179969,1,0,172849782
0,371711170,20190415,,,856-004139,04402410+8104380,1237671071148015693,J044024.12+810438.2,557540528012082944,60956774,,STAR,tmgaia2,70.1002770977381,81.0772918736885,tmgaia2,10.0577,0.0638576,-4.50374,0.0988093,gaia2,0.749689,0.0351566,gaia2,131.023082039402,22.0720083133778,84.2769223022322,58.0345065406251,13.259,0.075,12.658,0.069,14.8647,0.00459527,13.3865,0.00246446,12.7313,0.00175848,12.6449,0.00262147,12.9602,0.00404813,11.5,0.019,11.255,0.028,11.174,0.024,AAA-222-111-000-0-0,,11.122,0.023,11.153,0.021,11.133,0.124,9.262,,12.5379,0.000191,12.1158,0.0072,rered,gaia2,6126.0,126.388,3.46397,0.0898623,,,3.30582,0.214598,1.16,0.156119,0.0321085,0.00805943,DWARF,13.8663177,1.388835,1283.53,58.315,0.0690341,0.006345245,114,0.0479719564,,,0.0001227731,0.00674419,0.0059463,panstarrs,0.13814,0.174098,0.198134,0.231062,0.00691468,0.00920417,0.0753526,0.104372,1.23451,1.54316,55.73,60.9,bj2018,134.052,118.724,dered,12.8647,0.001581,12.0604,0.00111,1,,ucac4,apassdr9,,1.3028758922895,1.53197819394851,70.1005562946855,81.0772724826898,0.0346746609065127,0.0364650974839219,1,0,66186610
0,313194972,20190415,,,826-010040,05462827+7502442,,J054628.25+750244.0,502876967407491328,60786777,,STAR,tmgaia2,86.6178269335565,75.0456013319879,tmgaia2,-1.74556,0.0335282,-14.4776,0.0416303,gaia2,3.81734,0.0235347,gaia2,138.441967863963,22.105084633926,88.5948705306998,51.6228167063027,13.422,0.138,12.54,0.046,,,,,,,,,,,11.183,0.023,10.815,0.03,10.721,0.025,AAA-222-111-000-0-0,,10.678,0.023,10.74,0.021,10.611,0.085,8.928,,12.4375,0.000171,11.9039,0.0061,rered,gaia2,5442.0,129.399,4.49355,0.084628,,,0.913884,0.0502714,0.949,0.126866,1.24335,0.287535,DWARF,0.659950137,0.0212361,260.002,1.603,0.0736744,0.008619165,104,0.03791035,,,0.0008669318,0.0114336,0.00580473,panstarrs,0.130506,0.123226,0.0626739,0.0378688,0.315377,0.259692,0.0885103,0.0807457,0.0241586,0.0183136,1.593,1.613,bj2018,100.464,158.334,dered,12.8825,0.001362,11.8543,0.000788,1,,ucac4,apassdr9,,0.655484882638616,0.645564996713189,86.6177978089679,75.0455389978782,0.0175035096141139,0.0195254646596993,1,0,90033307
0,279947414,20190415,,4503-00293-1,852-003170,02374306+8016028,,J023743.14+801602.6,568619413331898240,60911903,,STAR,tmgaia2,39.4294438363289,80.2674415081542,tmgaia2,11.7656,0.0397752,-13.4132,0.0443338,gaia2,4.84014,0.0280062,gaia2,127.501300083459,18.3522711676197,75.094858465465,59.4931868795382,12.939,0.341,12.084,0.025,,,,,,,,,,,10.775,0.023,10.38,0.028,10.286,0.021,AAA-222-111-000-0-0,,10.198,0.023,10.251,0.02,10.216,0.059,8.644,,12.0572,0.000263,11.5241,0.0061,rered,gaia2,5421.0,155.122,4.54354,0.0823734,,,0.860501,0.0466734,0.944,0.124549,1.48155,0.360156,DWARF,0.5761233,0.0322213,205.387,1.1905,0.0671411,0.02255215,175,0.06851267,,,0.00138178538,0.0141302,0.0309741,panstarrs,0.0929031,0.156194,0.037997,0.0553497,0.318811,0.401501,0.0756431,0.0891036,0.0199516,0.044491,1.184,1.197,bj2018,142.785,167.458,dered,12.5001,0.001144,11.4727,0.001255,1,,tycho2v3,tycho2b3,,0.806755805288156,0.68756505708552,39.4297434967863,80.2673837570065,0.0244561534768065,0.0231891975670778,1,0,36182959
0,23124038,20190415,,2630-00420-1,621-060683,18174033+3405294,,J181740.28+340529.1,4593478247609643008,49072225,,STAR,tmgaia2,274.418035856973,34.0915032900734,tmgaia2,-48.8338,0.103215,-28.03,0.10527,gaia2,2.12552,0.0565289,gaia2,61.3586635950432,21.3326673074415,276.805129798247,57.426464503552,12.68,0.443,12.499,0.036,,,,,,,,,,,10.918,0.021,10.621,0.024,10.555,0.021,AAA-222-111-000-0-0,,10.49,0.022,10.513,0.02,10.447,0.063,8.948,,11.9847,0.000179,11.5765,0.0068,rered,gaia2,6036.0,128.665,4.12877,0.0828751,,,1.51098,0.081005,1.12,0.146413,0.324671,0.0748845,DWARF,2.730284,0.167098,464.611,12.306,0.0271221,0.004509895,214,0.0412911065,,,0.000555323029,0.00314157,0.00587822,panstarrs,0.119488,0.173337,0.0623221,0.0996879,0.0819759,0.0677931,0.101185,0.0645652,0.21368,0.120516,11.986,12.626,bj2018,109.488,147.843,dered,12.2926,0.000968,11.5164,0.000932,1,,tycho2v3,tycho2b3,,1.67395410533564,1.63245629949576,274.417781967823,34.0913826056113,0.0453301012599507,0.050175995639202,1,0,190922549
0,138329479,20190415,,,850-006290,05322112+7948328,,J053221.14+794832.8,553712101540630016,60688480,,STAR,tmgaia2,83.0879552615799,79.8091280395454,tmgaia2,8.89204,0.0191401,1.00928,0.0219373,gaia2,1.55402,0.0126127,gaia2,133.376268740138,23.2987099287277,87.7935939236392,56.4228000557127,14.012,0.067,13.394,0.092,,,,,,,,,,,12.116,0.021,11.803,0.021,11.702,0.024,AAA-222-111-000-0-0,,11.678,0.022,11.706,0.022,11.634,0.195,9.213,,13.2527,0.0003,12.7833,0.0092,rered,gaia2,5865.0,129.4,4.23456,0.0781346,,,1.30139,0.0638291,1.06,0.13825,0.480928,0.103049,DWARF,1.805445,0.0728909,631.739,5.0715,0.079953,0.01088995,103,0.111004196,,,0.0003267755,0.0122637,0.0095162,panstarrs,0.127587,0.148912,0.0682266,0.0594317,0.09639,0.109707,0.0841087,0.0721605,0.0583424,0.0874394,5.032,5.111,bj2018,143.057,115.744,dered,13.6218,0.001429,12.7244,0.000831,1,,ucac4,apassdr9,,0.386866817715082,0.340195322792375,83.0881716500836,79.8091323851277,0.0100125147690012,0.0106637168654008,1,0,84947090
